CustomerID,support_interacation_count,problem type,support_resolution_time,resolution_satisfication
7151,7,Side Effects,24,9
7152,4,Product Quality,21,8
7153,5,Product Quality,23,6
7154,5,Product Quality,16,5
7155,10,Product Quality,3,9
7156,3,Late Delivery,19,1
7157,6,Product Quality,13,10
7158,7,Product Quality,21,1
7159,5,Side Effects,23,3
7160,9,Side Effects,16,3
7161,8,Product Quality,1,8
7162,3,Side Effects,21,8
7163,9,Product Quality,8,8
7164,6,Product Quality,17,6
7165,2,Product Quality,17,9
7166,6,Product Quality,6,7
7167,7,Product Quality,19,4
7168,8,Product Quality,12,1
7169,2,Product Quality,23,8
7170,1,Product Quality,21,2
7171,7,Other,24,3
7172,7,Product Quality,15,3
7173,10,Late Delivery,7,6
7174,10,Late Delivery,12,4
7175,2,Product Quality,4,7
7176,3,Product Quality,11,2
7177,2,Product Quality,14,8
7178,9,Other,5,9
7179,10,Late Delivery,23,7
7180,1,Product Quality,19,5
7181,1,Late Delivery,19,6
7182,1,Wrong Item Received,21,1
7183,9,Product Quality,19,3
7184,7,Late Delivery,8,6
7185,8,Product Quality,20,4
7186,6,Product Quality,5,3
7187,4,Late Delivery,11,2
7188,2,Product Quality,20,7
7189,2,Side Effects,16,1
7190,1,Product Quality,23,7
7191,10,Product Quality,5,10
7192,1,Product Quality,17,4
7193,6,Product Quality,2,2
7194,2,Side Effects,8,9
7195,9,Other,3,3
7196,10,Side Effects,22,6
7197,7,Side Effects,13,5
7198,3,Product Quality,6,10
7199,5,Late Delivery,6,10
7200,2,Product Quality,24,10
7201,5,Product Quality,10,6
7202,3,Product Quality,16,6
7203,2,Side Effects,4,8
7204,2,Late Delivery,24,6
7205,7,Product Quality,14,3
7206,3,Product Quality,17,2
7207,8,Product Quality,6,5
7208,1,Product Quality,24,9
7209,3,Product Quality,2,5
7210,4,Product Quality,22,4
7211,1,Other,9,6
7212,8,Product Quality,19,8
7213,10,Late Delivery,24,7
7214,7,Late Delivery,20,4
7215,7,Product Quality,8,9
7216,2,Side Effects,18,3
7217,2,Product Quality,21,9
7218,2,Late Delivery,16,5
7219,3,Product Quality,20,3
7220,1,Product Quality,13,8
7221,9,Product Quality,8,1
7222,3,Wrong Item Received,10,7
7223,10,Late Delivery,1,2
7224,10,Late Delivery,22,10
7225,5,Product Quality,9,5
7226,3,Product Quality,3,6
7227,10,Late Delivery,6,5
7228,8,Wrong Item Received,5,6
7229,7,Late Delivery,2,4
7230,3,Product Quality,13,10
7231,3,Late Delivery,15,9
7232,10,Product Quality,3,1
7233,2,Side Effects,19,8
7234,6,Other,13,8
7235,8,Other,8,9
7236,7,Product Quality,8,9
7237,10,Product Quality,11,8
7238,6,Late Delivery,22,8
7239,7,Product Quality,21,5
7240,4,Product Quality,20,1
7241,8,Product Quality,11,1
7242,6,Side Effects,16,1
7243,2,Product Quality,20,2
7244,2,Product Quality,5,1
7245,8,Product Quality,9,2
7246,8,Product Quality,10,2
7247,9,Late Delivery,16,10
7248,7,Product Quality,13,8
7249,2,Product Quality,13,2
7250,3,Product Quality,1,8
7251,5,Product Quality,10,9
7252,3,Product Quality,11,3
7253,6,Product Quality,14,1
7254,2,Late Delivery,20,5
7255,4,Product Quality,16,5
7256,2,Late Delivery,8,9
7257,5,Late Delivery,1,4
7258,5,Product Quality,7,7
7259,8,Product Quality,5,10
7260,7,Product Quality,23,6
7261,3,Product Quality,1,8
7262,3,Product Quality,22,9
7263,10,Product Quality,13,7
7264,4,Product Quality,16,5
7265,5,Side Effects,6,4
7266,5,Product Quality,11,1
7267,6,Product Quality,4,3
7268,3,Product Quality,13,10
7269,9,Product Quality,13,10
7270,10,Product Quality,7,4
7271,4,Late Delivery,16,2
7272,2,Product Quality,22,6
7273,7,Side Effects,5,10
7274,3,Late Delivery,8,6
7275,1,Product Quality,21,1
7276,8,Product Quality,11,6
7277,1,Side Effects,19,2
7278,1,Product Quality,21,1
7279,3,Side Effects,14,7
7280,6,Side Effects,1,7
7281,1,Side Effects,13,2
7282,7,Other,10,2
7283,3,Late Delivery,8,7
7284,9,Late Delivery,21,3
7285,3,Product Quality,19,1
7286,3,Product Quality,9,4
7287,3,Product Quality,6,1
7288,2,Product Quality,11,4
7289,5,Late Delivery,12,7
7290,5,Product Quality,3,1
7291,7,Other,22,7
7292,7,Product Quality,4,5
7293,6,Late Delivery,14,10
7294,2,Product Quality,2,5
7295,8,Product Quality,18,3
7296,6,Side Effects,5,4
7297,8,Product Quality,14,10
7298,4,Other,24,8
7299,9,Side Effects,10,4
7300,1,Product Quality,5,5
7301,3,Product Quality,20,7
7302,2,Late Delivery,14,6
7303,10,Wrong Item Received,16,7
7304,1,Product Quality,12,2
7305,5,Product Quality,12,9
7306,7,Wrong Item Received,21,4
7307,10,Product Quality,21,7
7308,5,Product Quality,5,5
7309,4,Other,15,10
7310,4,Product Quality,17,7
7311,6,Product Quality,8,7
7312,9,Wrong Item Received,15,6
7313,2,Product Quality,19,4
7314,1,Product Quality,14,2
7315,7,Side Effects,6,6
7316,2,Product Quality,17,9
7317,8,Product Quality,18,10
7318,6,Late Delivery,16,8
7319,7,Product Quality,21,5
7320,2,Wrong Item Received,2,3
7321,1,Product Quality,24,7
7322,3,Wrong Item Received,8,4
7323,8,Product Quality,9,5
7324,1,Side Effects,2,6
7325,6,Late Delivery,23,4
7326,2,Late Delivery,24,10
7327,2,Product Quality,12,9
7328,1,Product Quality,11,9
7329,6,Other,2,7
7330,6,Product Quality,5,4
7331,1,Late Delivery,12,10
7332,5,Product Quality,6,7
7333,2,Product Quality,3,9
7334,8,Product Quality,23,8
7335,5,Product Quality,9,6
7336,5,Product Quality,4,3
7337,2,Product Quality,8,3
7338,9,Side Effects,13,2
7339,3,Other,14,10
7340,7,Side Effects,7,7
7341,2,Late Delivery,1,7
7342,2,Product Quality,8,8
7343,6,Product Quality,6,7
7344,4,Side Effects,23,7
7345,7,Product Quality,7,2
7346,5,Product Quality,13,9
7347,7,Late Delivery,15,1
7348,7,Product Quality,3,6
7349,8,Late Delivery,8,8
7350,4,Side Effects,16,7
7351,8,Product Quality,4,4
7352,10,Side Effects,24,9
7353,1,Product Quality,6,7
7354,1,Side Effects,2,3
7355,5,Late Delivery,21,9
7356,7,Wrong Item Received,9,5
7357,2,Late Delivery,21,9
7358,6,Product Quality,22,7
7359,8,Other,2,7
7360,6,Product Quality,20,4
7361,10,Late Delivery,21,4
7362,9,Late Delivery,21,3
7363,5,Side Effects,20,1
7364,4,Product Quality,2,1
7365,2,Late Delivery,6,5
7366,8,Late Delivery,24,5
7367,9,Late Delivery,18,6
7368,8,Product Quality,23,3
7369,8,Product Quality,12,6
7370,2,Late Delivery,5,2
7371,9,Product Quality,3,3
7372,6,Other,9,10
7373,4,Product Quality,8,5
7374,9,Side Effects,5,2
7375,5,Late Delivery,11,10
7376,9,Side Effects,22,1
7377,5,Product Quality,12,6
7378,1,Product Quality,10,4
7379,5,Product Quality,24,5
7380,3,Product Quality,5,3
7381,10,Side Effects,20,4
7382,3,Late Delivery,2,9
7383,8,Product Quality,23,3
7384,3,Late Delivery,4,7
7385,5,Product Quality,3,10
7386,7,Product Quality,3,3
7387,10,Product Quality,13,10
7388,3,Product Quality,15,1
7389,3,Product Quality,20,9
7390,8,Late Delivery,16,9
7391,3,Side Effects,20,9
7392,2,Product Quality,1,9
7393,5,Late Delivery,6,3
7394,6,Late Delivery,1,3
7395,10,Product Quality,3,5
7396,7,Product Quality,3,7
7397,3,Product Quality,11,9
7398,5,Product Quality,14,6
7399,3,Product Quality,22,4
7400,3,Product Quality,23,1
7401,7,Late Delivery,19,10
7402,3,Product Quality,12,9
7403,10,Other,2,8
7404,5,Side Effects,7,4
7405,8,Product Quality,12,2
7406,1,Side Effects,16,9
7407,5,Late Delivery,16,2
7408,2,Late Delivery,3,1
7409,10,Wrong Item Received,13,1
7410,5,Product Quality,12,7
7411,5,Product Quality,16,10
7412,10,Product Quality,3,10
7413,1,Late Delivery,22,1
7414,3,Product Quality,19,3
7415,7,Late Delivery,8,9
7416,9,Product Quality,3,6
7417,2,Late Delivery,14,7
7418,1,Side Effects,11,9
7419,4,Late Delivery,1,2
7420,9,Late Delivery,11,2
7421,5,Side Effects,11,9
7422,8,Late Delivery,11,2
7423,9,Late Delivery,22,3
7424,1,Product Quality,7,8
7425,3,Product Quality,9,6
7426,8,Late Delivery,20,6
7427,9,Side Effects,16,3
7428,9,Side Effects,15,10
7429,4,Late Delivery,3,4
7430,5,Late Delivery,2,8
7431,5,Product Quality,24,7
7432,9,Product Quality,10,5
7433,5,Late Delivery,23,10
7434,3,Product Quality,7,10
7435,7,Late Delivery,17,4
7436,7,Late Delivery,4,9
7437,10,Side Effects,17,10
7438,4,Product Quality,4,10
7439,4,Product Quality,5,10
7440,5,Product Quality,3,2
7441,3,Side Effects,1,6
7442,2,Product Quality,2,10
7443,9,Product Quality,3,9
7444,4,Other,3,3
7445,5,Product Quality,20,9
7446,7,Side Effects,9,5
7447,3,Wrong Item Received,6,4
7448,7,Late Delivery,3,10
7449,1,Product Quality,21,1
7450,5,Product Quality,19,3
7451,1,Other,2,9
7452,2,Product Quality,7,6
7453,7,Side Effects,22,2
7454,4,Product Quality,11,1
7455,4,Product Quality,2,3
7456,2,Side Effects,9,10
7457,8,Late Delivery,18,9
7458,9,Wrong Item Received,23,5
7459,1,Late Delivery,16,8
7460,2,Product Quality,16,8
7461,7,Product Quality,9,9
7462,2,Late Delivery,15,1
7463,7,Late Delivery,23,1
7464,10,Product Quality,18,7
7465,4,Side Effects,8,10
7466,9,Product Quality,20,3
7467,2,Product Quality,22,8
7468,2,Side Effects,6,9
7469,10,Late Delivery,10,9
7470,9,Product Quality,16,3
7471,8,Product Quality,11,1
7472,6,Product Quality,13,4
7473,7,Product Quality,8,6
7474,1,Other,21,2
7475,8,Late Delivery,19,6
7476,7,Late Delivery,23,6
7477,9,Product Quality,1,9
7478,3,Product Quality,14,10
7479,3,Product Quality,19,9
7480,9,Late Delivery,5,7
7481,5,Product Quality,13,6
7482,1,Late Delivery,23,9
7483,10,Late Delivery,3,1
7484,5,Product Quality,12,2
7485,5,Product Quality,9,6
7486,1,Late Delivery,14,10
7487,5,Product Quality,23,7
7488,9,Product Quality,10,2
7489,9,Other,9,6
7490,2,Side Effects,8,8
7491,6,Product Quality,24,3
7492,7,Product Quality,3,8
7493,2,Wrong Item Received,6,1
7494,7,Product Quality,3,8
7495,6,Product Quality,23,3
7496,3,Product Quality,15,7
7497,1,Wrong Item Received,13,8
7498,3,Product Quality,7,1
7499,8,Product Quality,21,10
7500,1,Late Delivery,1,2
7501,6,Late Delivery,20,2
7502,3,Side Effects,5,2
7503,10,Late Delivery,1,4
7504,5,Product Quality,7,7
7505,2,Product Quality,19,10
7506,4,Late Delivery,10,4
7507,7,Late Delivery,10,8
7508,3,Side Effects,19,1
7509,5,Late Delivery,2,2
7510,7,Product Quality,6,7
7511,3,Product Quality,15,5
7512,9,Product Quality,2,10
7513,4,Wrong Item Received,21,10
7514,8,Product Quality,15,4
7515,5,Product Quality,10,8
7516,5,Late Delivery,9,5
7517,1,Product Quality,4,2
7518,6,Product Quality,11,1
7519,2,Product Quality,10,8
7520,10,Product Quality,2,6
7521,6,Product Quality,18,7
7522,6,Side Effects,13,4
7523,2,Product Quality,2,9
7524,4,Late Delivery,18,5
7525,5,Product Quality,1,10
7526,5,Side Effects,21,10
7527,3,Product Quality,6,8
7528,8,Product Quality,13,5
7529,2,Late Delivery,18,8
7530,2,Product Quality,3,1
7531,2,Side Effects,19,5
7532,10,Product Quality,24,1
7533,6,Other,18,4
7534,7,Late Delivery,3,3
7535,1,Wrong Item Received,2,10
7536,3,Late Delivery,21,9
7537,1,Side Effects,4,8
7538,2,Late Delivery,22,10
7539,3,Late Delivery,19,9
7540,8,Product Quality,3,9
7541,4,Side Effects,15,3
7542,8,Late Delivery,15,4
7543,8,Wrong Item Received,12,5
7544,6,Product Quality,12,10
7545,2,Product Quality,1,7
7546,1,Product Quality,21,8
7547,9,Product Quality,12,2
7548,9,Product Quality,13,10
7549,9,Product Quality,17,6
7550,8,Product Quality,22,10
7551,6,Late Delivery,10,1
7552,5,Late Delivery,19,7
7553,8,Late Delivery,1,1
7554,5,Product Quality,19,1
7555,8,Product Quality,3,3
7556,9,Late Delivery,4,6
7557,4,Late Delivery,21,2
7558,6,Product Quality,18,8
7559,3,Product Quality,12,3
7560,3,Product Quality,9,8
7561,10,Product Quality,6,3
7562,6,Product Quality,9,6
7563,2,Product Quality,4,1
7564,2,Side Effects,7,8
7565,4,Late Delivery,1,10
7566,8,Late Delivery,10,4
7567,5,Wrong Item Received,17,1
7568,2,Late Delivery,21,7
7569,4,Product Quality,20,6
7570,2,Product Quality,12,8
7571,1,Product Quality,17,8
7572,3,Product Quality,19,3
7573,9,Product Quality,12,5
7574,1,Late Delivery,16,2
7575,4,Late Delivery,20,2
7576,8,Product Quality,3,6
7577,9,Side Effects,23,6
7578,2,Product Quality,8,1
7579,7,Product Quality,23,1
7580,1,Side Effects,11,1
7581,1,Late Delivery,22,1
7582,9,Side Effects,13,4
7583,10,Product Quality,16,4
7584,6,Product Quality,20,10
7585,7,Product Quality,15,1
7586,1,Product Quality,22,4
7587,3,Late Delivery,7,10
7588,1,Side Effects,7,2
7589,4,Product Quality,21,9
7590,1,Other,13,8
7591,6,Late Delivery,7,1
7592,4,Side Effects,12,1
7593,4,Late Delivery,1,5
7594,7,Wrong Item Received,17,7
7595,7,Wrong Item Received,4,2
7596,4,Product Quality,20,4
7597,1,Product Quality,19,1
7598,7,Wrong Item Received,7,8
7599,10,Late Delivery,22,3
7600,2,Product Quality,7,4
7601,2,Product Quality,10,5
7602,2,Side Effects,17,9
7603,2,Product Quality,8,1
7604,4,Other,14,8
7605,10,Side Effects,12,7
7606,6,Late Delivery,10,9
7607,1,Product Quality,16,8
7608,9,Product Quality,7,6
7609,3,Product Quality,9,9
7610,7,Other,22,5
7611,1,Other,11,5
7612,7,Side Effects,24,6
7613,6,Late Delivery,21,2
7614,7,Wrong Item Received,20,9
7615,10,Product Quality,11,6
7616,3,Late Delivery,11,8
7617,7,Late Delivery,5,6
7618,3,Product Quality,5,10
7619,5,Late Delivery,23,6
7620,6,Product Quality,13,4
7621,7,Product Quality,12,1
7622,4,Product Quality,17,7
7623,8,Product Quality,8,6
7624,6,Side Effects,4,8
7625,7,Side Effects,7,9
7626,6,Product Quality,3,4
7627,3,Late Delivery,4,5
7628,5,Other,10,5
7629,9,Late Delivery,4,5
7630,2,Late Delivery,5,6
7631,3,Product Quality,5,5
7632,3,Product Quality,16,2
7633,3,Late Delivery,2,4
7634,6,Side Effects,16,6
7635,4,Side Effects,24,2
7636,4,Product Quality,9,8
7637,7,Side Effects,16,6
7638,7,Product Quality,5,3
7639,10,Other,18,5
7640,7,Side Effects,10,4
7641,5,Product Quality,2,8
7642,4,Product Quality,15,1
7643,5,Product Quality,9,10
7644,2,Other,10,7
7645,3,Side Effects,13,4
7646,5,Product Quality,19,2
7647,3,Side Effects,7,6
7648,1,Product Quality,5,7
7649,2,Side Effects,13,4
7650,2,Product Quality,1,6
7651,8,Late Delivery,23,4
7652,3,Other,23,2
7653,7,Wrong Item Received,2,8
7654,4,Wrong Item Received,6,5
7655,1,Side Effects,20,5
7656,7,Other,10,8
7657,1,Product Quality,23,8
7658,3,Product Quality,19,6
7659,3,Product Quality,5,6
7660,9,Product Quality,16,9
7661,1,Other,11,7
7662,7,Product Quality,19,2
7663,4,Product Quality,5,3
7664,6,Other,21,2
7665,5,Late Delivery,7,5
7666,10,Wrong Item Received,1,2
7667,10,Product Quality,13,7
7668,8,Product Quality,3,2
7669,2,Side Effects,15,10
7670,4,Late Delivery,24,9
7671,7,Late Delivery,24,9
7672,6,Side Effects,23,2
7673,3,Late Delivery,7,9
7674,2,Late Delivery,21,6
7675,2,Product Quality,24,2
7676,1,Wrong Item Received,3,3
7677,2,Side Effects,4,6
7678,5,Late Delivery,1,1
7679,7,Side Effects,2,3
7680,3,Product Quality,2,4
7681,8,Product Quality,7,3
7682,9,Late Delivery,5,3
7683,7,Wrong Item Received,9,3
7684,9,Side Effects,10,7
7685,7,Late Delivery,6,8
7686,8,Product Quality,18,7
7687,9,Product Quality,19,7
7688,10,Product Quality,15,6
7689,8,Side Effects,10,8
7690,7,Late Delivery,17,10
7691,7,Late Delivery,1,10
7692,8,Product Quality,13,9
7693,9,Late Delivery,22,7
7694,1,Side Effects,16,7
7695,6,Product Quality,15,4
7696,9,Product Quality,3,7
7697,10,Product Quality,11,5
7698,7,Late Delivery,23,8
7699,9,Product Quality,1,10
7700,4,Late Delivery,11,6
7701,2,Product Quality,22,9
7702,6,Late Delivery,11,9
7703,3,Product Quality,18,6
7704,8,Product Quality,23,1
7705,4,Side Effects,19,4
7706,6,Product Quality,7,1
7707,4,Late Delivery,8,1
7708,7,Product Quality,24,9
7709,10,Product Quality,6,1
7710,2,Product Quality,21,7
7711,5,Product Quality,8,1
7712,8,Product Quality,1,6
7713,8,Product Quality,12,2
7714,7,Product Quality,20,5
7715,8,Product Quality,8,6
7716,8,Product Quality,7,9
7717,2,Product Quality,6,6
7718,4,Product Quality,12,4
7719,4,Late Delivery,3,4
7720,6,Late Delivery,1,9
7721,6,Side Effects,24,7
7722,3,Wrong Item Received,19,9
7723,10,Product Quality,13,1
7724,8,Product Quality,11,6
7725,1,Product Quality,13,7
7726,8,Late Delivery,20,10
7727,8,Late Delivery,24,9
7728,8,Late Delivery,16,1
7729,1,Late Delivery,21,2
7730,7,Product Quality,22,8
7731,1,Product Quality,7,2
7732,4,Product Quality,7,9
7733,6,Product Quality,2,8
7734,3,Product Quality,1,2
7735,8,Side Effects,24,4
7736,3,Product Quality,7,4
7737,5,Late Delivery,23,5
7738,4,Side Effects,2,7
7739,5,Side Effects,19,4
7740,7,Other,1,7
7741,6,Product Quality,24,9
7742,4,Product Quality,19,1
7743,7,Product Quality,23,1
7744,9,Product Quality,10,1
7745,6,Product Quality,6,10
7746,4,Side Effects,20,7
7747,9,Product Quality,3,1
7748,6,Late Delivery,4,3
7749,1,Late Delivery,6,3
7750,4,Product Quality,15,4
7751,1,Product Quality,14,2
7752,2,Late Delivery,5,7
7753,7,Side Effects,14,9
7754,5,Product Quality,12,5
7755,10,Product Quality,16,7
7756,2,Other,9,7
7757,3,Other,18,7
7758,5,Product Quality,8,2
7759,4,Late Delivery,6,4
7760,3,Late Delivery,2,7
7761,5,Product Quality,5,10
7762,4,Wrong Item Received,14,7
7763,6,Product Quality,23,8
7764,8,Product Quality,17,3
7765,9,Product Quality,3,6
7766,8,Side Effects,15,3
7767,1,Product Quality,4,6
7768,2,Late Delivery,16,10
7769,5,Other,9,10
7770,10,Product Quality,19,1
7771,10,Late Delivery,19,9
7772,4,Side Effects,16,4
7773,2,Product Quality,5,6
7774,10,Product Quality,16,1
7775,4,Side Effects,18,8
7776,6,Product Quality,1,4
7777,1,Product Quality,3,1
7778,8,Wrong Item Received,20,6
7779,2,Late Delivery,23,8
7780,2,Other,10,7
7781,1,Product Quality,12,6
7782,1,Product Quality,13,10
7783,1,Other,16,5
7784,1,Side Effects,2,10
7785,8,Late Delivery,2,6
7786,2,Product Quality,6,3
7787,3,Wrong Item Received,5,7
7788,4,Late Delivery,19,2
7789,4,Product Quality,19,5
7790,1,Product Quality,14,3
7791,1,Wrong Item Received,7,7
7792,7,Product Quality,16,8
7793,5,Late Delivery,7,8
7794,5,Product Quality,15,10
7795,3,Side Effects,22,5
7796,2,Product Quality,4,10
7797,7,Side Effects,2,4
7798,7,Late Delivery,16,10
7799,9,Product Quality,9,4
7800,6,Product Quality,5,4
7801,4,Product Quality,6,1
7802,7,Product Quality,4,3
7803,7,Side Effects,6,10
7804,1,Wrong Item Received,9,5
7805,5,Product Quality,17,7
7806,5,Wrong Item Received,2,2
7807,3,Product Quality,22,8
7808,5,Late Delivery,4,2
7809,2,Product Quality,21,8
7810,1,Product Quality,20,1
7811,2,Product Quality,4,7
7812,2,Product Quality,20,6
7813,10,Late Delivery,21,4
7814,4,Late Delivery,20,9
7815,5,Side Effects,3,4
7816,7,Product Quality,10,3
7817,9,Side Effects,10,6
7818,7,Side Effects,16,6
7819,3,Late Delivery,10,2
7820,2,Side Effects,2,4
7821,2,Product Quality,9,3
7822,1,Late Delivery,20,6
7823,2,Side Effects,16,3
7824,4,Product Quality,24,8
7825,5,Product Quality,6,2
7826,2,Product Quality,22,9
7827,7,Product Quality,7,3
7828,7,Late Delivery,8,1
7829,8,Product Quality,21,1
7830,9,Product Quality,9,10
7831,6,Product Quality,9,8
7832,2,Product Quality,3,1
7833,8,Product Quality,14,10
7834,9,Late Delivery,4,1
7835,4,Product Quality,16,7
7836,7,Other,13,8
7837,3,Product Quality,20,8
7838,3,Side Effects,1,2
7839,6,Product Quality,8,8
7840,3,Other,21,8
7841,8,Product Quality,19,10
7842,8,Late Delivery,17,10
7843,1,Product Quality,20,7
7844,2,Product Quality,12,7
7845,5,Side Effects,14,8
7846,1,Side Effects,23,4
7847,10,Side Effects,2,7
7848,8,Product Quality,12,3
7849,8,Product Quality,22,4
7850,9,Product Quality,6,3
7851,1,Product Quality,10,7
7852,5,Other,3,1
7853,5,Product Quality,10,3
7854,6,Side Effects,7,9
7855,4,Late Delivery,21,10
7856,7,Side Effects,22,6
7857,6,Product Quality,12,4
7858,6,Product Quality,20,3
7859,7,Product Quality,19,9
7860,9,Product Quality,3,4
7861,6,Late Delivery,8,5
7862,10,Late Delivery,23,2
7863,5,Late Delivery,9,5
7864,9,Wrong Item Received,22,9
